cps19_ResponseId,education,language,age_category,income_category,income_number,gender,province,health,citizenship,born_in_canada,marital_status,owns_house,vote_choice,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour
R_RE6wEJ4DnLXuBI5,Bachelor,English_and_French,35-44,"$50,000 to $74,999",50000,Male,Alberta,Excellent,Yes,Yes,Married,Own a residence,1,0,100,0,0,0,73
R_3G1WdedpF7QkNLd,College/Trade,French,55-64,"$25,000 to $49,999",35000,Male,Quebec,Good/Very Good,Yes,Yes,Never Married,No residence,2,50,50,80,0,0,50
R_2P0toYO04v5chve,Postgrad,French,45-54,"$75,000 to $99,999",75000,Female,Quebec,Poor/Fair,Yes,Yes,Divorced,Own a residence,3,63,0,73,68,0,0
R_1mRCDvMibqF7b7l,Postgrad,English,65-74,"$125,000 and more",150000,Male,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,0,79,0,81,41,100,0
R_3svSo3xhGAZdw74,High School,English,55-64,"$100,000 to $ 124,999",111000,Male,Newfoundland and Labrador,Poor/Fair,Yes,Yes,Married,Own a residence,2,32,33,38,0,9,0
R_qCs5hIxqWIBmw13,High School,English,55-64,"$50,000 to $74,999",73000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,No residence,0,95,52,69,43,81,45
R_2fdny1v4nQEvvuX,Bachelor,English,85+,"Less than $25,000",20000,Female,Ontario,Good/Very Good,Yes,Yes,Divorced,No residence,1,30,100,18,2,19,61
R_2frhlqZsNHwnlGY,College/Trade,English,35-44,"$50,000 to $74,999",62000,Female,Ontario,Don't Know,Yes,Yes,Living with a partner,Own a residence,0,74,59,81,14,84,70
R_ykChbwdTxq4BXsl,Bachelor,English,35-44,"$75,000 to $99,999",75000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,57,27.5,56,11,44.5,20.5
R_5bXz55OBJkjaPXH,No degree/diploma,English_and_French,45-54,"$50,000 to $74,999",52000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,2,6,3,75,26,63,58
R_2vZaHj6eTyxUU4j,Bachelor,English,65-74,"$75,000 to $99,999",75000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,76.33333333333333,19.666666666666668,60.666666666666664,3.6666666666666665,58.333333333333336,3.6666666666666665
R_8k3Bf16B9kUhoEp,No degree/diploma,English,65-74,"$25,000 to $49,999",44000,Male,Ontario,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,25,88,83,0,69,0
R_tQkhoqUrfGtvrS9,Bachelor,French,55-64,"$50,000 to $74,999",60000,Male,Quebec,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,70,20,21,50,50,50
R_12gPLyMM4L3M6Oi,High School,English,55-64,"$50,000 to $74,999",58000,Female,Maintoba,Poor/Fair,Yes,Yes,Married,Own a residence,0,60,17,19,1,31,0
R_V2QdVv5Tb1DYv4Z,High School,English,55-64,"$25,000 to $49,999",40000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,1,0,50,39,50,50,63
R_3lzylku6FMTfyCp,Postgrad,English_and_French,35-44,"$75,000 to $99,999",85000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,4,24,0,82,51,84,0
R_1MMRzMZoxppuBg3,High School,Neither English nor French,35-44,"$50,000 to $74,999",50000,Male,British Columbia,Don't Know,Yes,Yes,Living with a partner,No residence,1,25,68,26,19,30,42
R_1jMWoeKJIYGQe67,Bachelor,English,55-64,"$125,000 and more",150000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,4,75,51,62,0,51,50
R_1LBA4fmXmAE5jZj,College/Trade,English,55-64,"$125,000 and more",170000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,2,65,46,69,4,2,2
R_1H5L4kjyQI5hLV2,College/Trade,English,55-64,"$125,000 and more",140000,Male,Ontario,Good/Very Good,Yes,Yes,Living with a partner,No residence,0,100,0,20,0,75,0
R_1P7gf1KXeqOUOhE,College/Trade,French,35-44,"$50,000 to $74,999",52000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,100,0,72,0,72,0
R_10Adr5g6MfrPFVG,Bachelor,English,55-64,"$75,000 to $99,999",90000,Male,Maintoba,Don't Know,Yes,Yes,Married,Own a residence,0,91,0,26,9,68,18
R_2uqbr8wyCMsTjds,College/Trade,English_and_French,65-74,"$25,000 to $49,999",40000,Male,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,0,92,8,75,9,62,20
R_2DT5xSQSDjqN1bp,Bachelor,English,35-44,"$100,000 to $ 124,999",110000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,90,4,74.5,4,72.5,4.5
R_DGNfCjEJia0AS3L,Postgrad,English,65-74,"$75,000 to $99,999",85000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,81,25,23,8,83,4
R_DOSQTQxYfaCv0TD,College/Trade,English,55-64,"$75,000 to $99,999",85000,Male,Ontario,Good/Very Good,Yes,Yes,Widowed,Own a residence,0,72,72,20,0,50,29
R_1r2M8epNNenKp5F,No degree/diploma,French,65-74,"Less than $25,000",28,Female,Quebec,Poor/Fair,Yes,Yes,Married,No residence,1,65,90,28,62,13,36
R_R9vo75GopFBsZsl,Bachelor,French,35-44,"$125,000 and more",145000,Male,Quebec,Good/Very Good,Yes,No,Married,Own a residence,0,76,0,63,0,57,0
R_2YJsZmpafVcFbeb,Bachelor,English,55-64,"$125,000 and more",125000,Female,British Columbia,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,0,95,0,51,0,0
R_V4KFIayiMMbofC1,Bachelor,English,65-74,"$75,000 to $99,999",86000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,0,90.33333333333333,33.666666666666664,57.333333333333336,0.3333333333333333,44.333333333333336,21
R_3Hn868YBLre93F7,Bachelor,English,55-64,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,12.5,86.5,20.25,0,29,22
R_2zu2me9SfYDMLt3,High School,English,35-44,"$50,000 to $74,999",68000,Male,Maintoba,Don't Know,Yes,Yes,Never Married,No residence,4,81,0,76,0,89,0
R_06Yu7w2dwASlWEh,College/Trade,English,25-34,"$50,000 to $74,999",60000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,1,0,92,51,0,9,0
R_3dXpXDoBCGEygO6,Postgrad,English,75-84,"$75,000 to $99,999",82000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,1,14,79,18,0,17.5,24
R_ZsFPRzrGhirT3Tb,Bachelor,English,35-44,"$125,000 and more",130000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,4,75,10,80,0,80,0
R_2P4EysGZ8QChO8a,High School,French,55-64,"$50,000 to $74,999",68500,Male,Quebec,Poor/Fair,Yes,Yes,Never Married,No residence,0,74.5,0,63,46,48,0
R_277Q7mVBm15iTR6,College/Trade,English,65-74,"$100,000 to $ 124,999",100000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,23.5,84.5,2.5,0.5,2.5,0
R_2bGVKx5BF3fQVwJ,Bachelor,English,35-44,"$100,000 to $ 124,999",100000,Female,Ontario,Poor/Fair,Yes,No,Married,Own a residence,1,26.5,80.5,30.5,27.5,27.5,24
R_2B9Rf92vtPcdsMR,Postgrad,English_and_French,35-44,"$75,000 to $99,999",75000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,0,80,40,80,30,60,30
R_3LhyObxRfmtXe3U,No degree/diploma,English,65-74,"$100,000 to $ 124,999",120000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Widowed,Own a residence,1,0,100,10,0,25,40
R_3RsfH6BFokycm8u,College/Trade,English,45-54,"$50,000 to $74,999",68000,Female,British Columbia,Excellent,Yes,Yes,Living with a partner,No residence,0,100,1,52,1,100,1
R_3dFYYiJLHe05Wme,High School,English,25-34,"$50,000 to $74,999",50000,Female,Ontario,Excellent,Yes,Yes,Married,No residence,2,98,29,77,17,2,36
R_2D6XkAgpLOG6wEj,Bachelor,Neither English nor French,15-24,"$25,000 to $49,999",42000,Female,Ontario,Good/Very Good,Yes,No,Living with a partner,No residence,0,60,40,54,0,30,50
R_W9D1hYs3gZeyrdv,Bachelor,English,55-64,"$75,000 to $99,999",78000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,71,69,70,40,59,10
R_ZIz8FIcqFyrJwiZ,High School,English,55-64,"$50,000 to $74,999",55000,Female,British Columbia,Excellent,Yes,Yes,Married,Own a residence,1,29,91,10,13,0,66
R_2qE0O8r9gi6fflo,College/Trade,English,65-74,"$50,000 to $74,999",53500,Male,Ontario,Poor/Fair,Yes,Yes,Married,No residence,1,0,81,31,5,44,35
R_XZgoRSyodcJQgxP,Bachelor,English,65-74,"$100,000 to $ 124,999",107000,Female,Quebec,Good/Very Good,Yes,Yes,Widowed,Own a residence,0,91,0,83,51,72,1
R_21B7jytaKXTFueI,Postgrad,English_and_French,55-64,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Divorced,Own a residence,4,0,0,0,0,83,0
R_2R3t3wTHvprktSs,College/Trade,English,65-74,"$50,000 to $74,999",50000,Male,Quebec,Poor/Fair,Yes,Yes,Married,No residence,5,7,90,0,23,0,76
R_3JsXjMFXVShuFz1,Bachelor,English_and_French,35-44,"$125,000 and more",210000,Male,Alberta,Excellent,Yes,Yes,Living with a partner,Own a residence,1,81,63,14,11,11,13
R_3dJKCdWQ0Y0abur,College/Trade,English,65-74,"$25,000 to $49,999",31000,Male,British Columbia,Don't Know,Yes,No,Living with a partner,No residence,2,0,81,61,54,0,54
R_3QJF5LuxFmyMVOj,College/Trade,English,65-74,"$25,000 to $49,999",30000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,0,67,9,7,66,5
R_1i8vnxC9JPJq12S,Bachelor,English,55-64,"$100,000 to $ 124,999",100000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,72,6,5.5,10,9
R_31hjsLXLkX18BDw,Bachelor,English,65-74,"$25,000 to $49,999",32000,Female,British Columbia,Good/Very Good,Yes,No,Divorced,Own a residence,0,80,30,70,0,65,0
R_2vY3RqhG1L8qYW1,Postgrad,English,75-84,"$125,000 and more",190000,Male,British Columbia,Good/Very Good,Yes,No,Married,Own a residence,0,91,8,62,62,62,0
R_26kxPvHD3by4aNn,Postgrad,English,65-74,"$125,000 and more",160000,Male,Ontario,Excellent,Yes,No,Married,No residence,2,32,9,100,0,51,0
R_ykjaTvZg717TPKp,Bachelor,English,45-54,"$125,000 and more",140000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,1,55,80,20,10,25,0
R_1hALnWKPHdoKWS7,College/Trade,English,55-64,"$125,000 and more",140000,Male,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,100,20,0,19,39
R_2gYuRjbsNCCoJmV,Bachelor,English,45-54,"$125,000 and more",150000,Male,Ontario,Excellent,Yes,Yes,Living with a partner,Own a residence,4,71,72,61,5,81,0
R_3NWHL8mSDYa28YO,College/Trade,English,35-44,"$125,000 and more",189000,Female,British Columbia,Poor/Fair,Yes,Yes,Married,No residence,0,73,26,51,1,12,29
R_2A08VTNp6TXPxjz,Bachelor,English,65-74,"$125,000 and more",200000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,88,30,48.333333333333336,18,43,11
R_1CygZXAuVnoK7pW,College/Trade,English,65-74,"$50,000 to $74,999",60000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,89.5,60,2,16,57.5,74
R_2COkudHBOxCkOoE,College/Trade,English,55-64,"$75,000 to $99,999",75000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,70.5,5,40.5,28,51.5,3
R_WrQebvWHvn4eSm5,College/Trade,English,65-74,"$25,000 to $49,999",38000,Male,British Columbia,Poor/Fair,Yes,Yes,Divorced,No residence,1,8,71,19,5,18,23
R_1i9enys3SLbLKTD,Postgrad,English_and_French,25-34,"$25,000 to $49,999",34000,Male,Ontario,Poor/Fair,Yes,Yes,Living with a partner,No residence,2,65,12,90,10,81,0
R_BRhhYFWjsgHBCYV,No degree/diploma,French,65-74,"$25,000 to $49,999",29000,Male,Quebec,Don't Know,Yes,Yes,Never Married,Own a residence,3,17,75,82,95,96,6
R_1B2s2MR02NRfOKZ,High School,English,65-74,"$25,000 to $49,999",25000,Male,British Columbia,Poor/Fair,Yes,Yes,Divorced,No residence,4,65,10,54,0,65,5
R_RtBCI3C2OhNDqIp,College/Trade,English,55-64,"$125,000 and more",160000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,1.75,87.5,17.75,0,17,16
R_3ffSWcywxjrMfir,Bachelor,English,45-54,"$50,000 to $74,999",63000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,18,94,61,8,71,7
R_3iCrHrBHr6S7ITW,College/Trade,English,45-54,"$75,000 to $99,999",80000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,1,34,84,40,0,53,24
R_6rozEW7MCEtOgut,Bachelor,English,55-64,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,60,5,62,20,83,0
R_2RR2PNyVix8ikJV,Bachelor,English_and_French,35-44,"$125,000 and more",175000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,81.5,10.5,45,6.5,10.5,14
R_2ttbXqDBz9jZ6ZH,Postgrad,Neither English nor French,35-44,"$25,000 to $49,999",38000,Male,British Columbia,Good/Very Good,Yes,No,Married,No residence,2,89,14,99,8,23,5
R_6VSmACWoezWJzDb,Bachelor,French,65-74,"$100,000 to $ 124,999",100000,Male,Quebec,Good/Very Good,Yes,No,Married,Own a residence,0,83,0,60,0,51,0
R_3e2grKehSBi3tI5,High School,English,55-64,"$25,000 to $49,999",35000,Female,Alberta,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,80,30,77,56,60,59
R_2tLiwiBX1gpzpvF,College/Trade,English,75-84,"$25,000 to $49,999",39000,Male,British Columbia,Don't Know,Yes,Yes,Married,Own a residence,0,61,43,26,0,18,0
R_1CJkbiHFZtYtxOY,Postgrad,English_and_French,85+,"$125,000 and more",160000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,3,0,67,25,11,25,52
R_3KvzbKEsoRL385Z,College/Trade,French,55-64,"$25,000 to $49,999",36000,Male,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,3,55,9,21,60,5,79
R_10oufhuOhD6xmvo,Bachelor,English,25-34,"$75,000 to $99,999",90000,Female,Quebec,Don't Know,Yes,No,Married,Own a residence,1,50,67,30,13,55,41
R_2PbyH8vn5qt0trP,College/Trade,English,55-64,"$125,000 and more",125000,Male,Ontario,Poor/Fair,Yes,Yes,Married,No residence,2,60,29,80,21,51,51
R_sKUC1wZbOlheh8J,College/Trade,English,25-34,"$50,000 to $74,999",60000,Female,Alberta,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,0,72,72,0,30,51
R_YVVB6myVyF6QRot,No degree/diploma,English,25-34,"Less than $25,000",10000,Male,Maintoba,Poor/Fair,Yes,Yes,Never Married,No residence,1,5,78,62,0,17,26
R_3PMm3NfC4Fn5eUS,College/Trade,English_and_French,65-74,"$25,000 to $49,999",35000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,30,83,69,1,62,1
R_1KpRt1TxGZOjltu,Bachelor,English,65-74,"$100,000 to $ 124,999",103000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,0,81,44,38,9,51,76
R_DGXwG1X5foEvXDX,Bachelor,English,65-74,"$25,000 to $49,999",28000,Female,Ontario,Poor/Fair,Yes,No,Living with a partner,No residence,2,54,13,87,47,72,45
R_3DjAfvuQ5t4KOWZ,Postgrad,English,55-64,"$125,000 and more",131000,Female,British Columbia,Poor/Fair,Yes,Yes,Don't know/Prefer not to answer,Own a residence,4,63,0,79,35,95,0
R_vDeSoYOb11FTG13,High School,English,55-64,"$25,000 to $49,999",35000,Female,British Columbia,Good/Very Good,Yes,Yes,Divorced,Own a residence,0,74,45,31,30,42,21
R_2uCaDQt3Nhht1v2,High School,English_and_French,25-34,"$50,000 to $74,999",56000,Male,Quebec,Good/Very Good,Yes,Yes,Never Married,No residence,1,68,58,94,91,62,53
R_3iqWGKNJlVNcYI4,Bachelor,English_and_French,15-24,"$25,000 to $49,999",40000,Female,Ontario,Good/Very Good,Yes,No,Never Married,No residence,4,72,63,73,9,75,21
R_d4LNk5oWBHFtEKl,No degree/diploma,English,55-64,"$25,000 to $49,999",37000,Female,British Columbia,Poor/Fair,Yes,Yes,Separated,No residence,0,90,19,11,0,5,14
R_2qrdmCTbtAk26Ra,High School,English,55-64,"$25,000 to $49,999",39000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,1,0,50,30,0,50,0
R_2aPFxQO6XlExWbl,Postgrad,English,15-24,"$25,000 to $49,999",36000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,4,21,31,39,13,81,67
R_8ekbrxCI6xBtWb7,College/Trade,French,65-74,"$75,000 to $99,999",86000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,1,51,65,51,90,51,30
R_3eeL7GwD8XXdB5l,High School,English,15-24,"$50,000 to $74,999",50000,Male,Alberta,Poor/Fair,Yes,Yes,Never Married,Own a residence,2,51,50,75,25,25,25
R_plSUSwgUWTPxeXn,Postgrad,French,55-64,"$50,000 to $74,999",50000,Female,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,1,0,74,9,67,8,5
R_1ruDI7sXYhNfThY,College/Trade,English,65-74,"$50,000 to $74,999",55000,Male,Maintoba,Poor/Fair,Yes,Yes,Married,Own a residence,1,10,85.66666666666667,7,3.3333333333333335,9.666666666666666,11
R_3gNq604AwwuHFQg,Bachelor,French,65-74,"$75,000 to $99,999",90000,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,3,50,16,52.666666666666664,79,68.33333333333333,8.333333333333334
R_RPFzFiZVWBjfrMZ,College/Trade,English,65-74,"$25,000 to $49,999",29999,Female,Saskatchewan,Don't Know,Yes,Yes,Widowed,Own a residence,1,0,100,0,8,0,8
R_2f36X5dJmBdPkwr,Bachelor,English,25-34,"$75,000 to $99,999",84650,Male,Ontario,Excellent,Yes,Yes,Never Married,Own a residence,0,44,58,57,16,51,23
R_1lrGqZrkMbhZmyc,College/Trade,English,25-34,"$25,000 to $49,999",36000,Female,British Columbia,Poor/Fair,Yes,Yes,Divorced,Own a residence,1,0,70,29,17,70,41
R_DUzTvdMcYTUIfVn,No degree/diploma,English,65-74,"$50,000 to $74,999",52000,Male,British Columbia,Poor/Fair,Yes,Yes,Married,Own a residence,1,8,11,16,1,10,1
R_3QLgK7GSHA0lpzI,High School,English,45-54,"$75,000 to $99,999",95000,Male,Ontario,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,4,87,0,53,0,92,0
R_6Yxu7c0M3b5Qu3v,Bachelor,English,25-34,"$75,000 to $99,999",75000,Male,Ontario,Excellent,Yes,No,Married,No residence,5,100,100,100,100,100,100
R_vVSJGhsRqqdd7FL,Bachelor,French,35-44,"$50,000 to $74,999",55000,Male,Quebec,Excellent,Yes,Yes,Married,No residence,4,30,45,45,0,40,30
R_0HrKGfOkM1XFr2N,Bachelor,English_and_French,65-74,"$25,000 to $49,999",42000,Female,Ontario,Excellent,Yes,No,Divorced,Own a residence,5,0,71,65,0,0,19
R_2Bs5PnI47Anxlix,Bachelor,English,25-34,"$75,000 to $99,999",80000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,0,90,15,72,52,52,52
R_7Ol910fdtNSYEnf,College/Trade,English,25-34,"$25,000 to $49,999",40000,Female,Ontario,Excellent,Yes,Yes,Never Married,No residence,2,75,71,51,31,100,95
R_2OUvIjy07dqewEy,Bachelor,English,45-54,"$75,000 to $99,999",75000,Female,British Columbia,Excellent,Yes,Yes,Never Married,Own a residence,2,34,62,69,26,72,76
R_2B8qAYeISQR6ke0,Bachelor,Neither English nor French,55-64,"$50,000 to $74,999",60000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,0,93,40,59,0,45,36
R_12RQtDrNATsTqYz,High School,English,75-84,"$25,000 to $49,999",36000,Male,Newfoundland and Labrador,Poor/Fair,Yes,Yes,Married,Own a residence,2,21,79,84,51,72,51
R_2xVmiP7VHNJWi2F,Bachelor,English,65-74,"Less than $25,000",19000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Never Married,Own a residence,2,46,6,87,11,74,6
R_3FRI9OGQLcWFGQR,College/Trade,English,45-54,"$75,000 to $99,999",80000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,70,0,20,0,80,20
R_2ZQZNRte4exVNP4,Bachelor,English,75-84,"$25,000 to $49,999",38000,Male,Ontario,Poor/Fair,Yes,Yes,Divorced,Own a residence,4,40,45,55,40,65,50
R_3Oqr2907NquJR5R,College/Trade,English,55-64,"$125,000 and more",200000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,2,9,1,51,9,79,8
R_3pcoKAppzbhgjo6,Bachelor,English_and_French,25-34,"$25,000 to $49,999",35000,Female,Quebec,Good/Very Good,Yes,Yes,Never Married,No residence,2,75,57,30,1,81,57
R_vOJjvDVAeu9Qgmt,Postgrad,English,55-64,"$125,000 and more",148000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,1,68,88,68,0,61,9
R_cMbMgfHteMQmB57,High School,English,15-24,"Less than $25,000",7000,Female,Alberta,Good/Very Good,Yes,Yes,Living with a partner,No residence,0,65,36,58,8,32,19
R_UKKxnsLtHgPGaFH,Bachelor,English,65-74,"$100,000 to $ 124,999",110000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,20,70,10,0,0,20
R_3qmFpLL0tv74S7D,College/Trade,English,55-64,"$100,000 to $ 124,999",120000,Male,British Columbia,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,72,20,1,1,37,0
R_3KHM1HusZxddiwX,Bachelor,English,45-54,"$50,000 to $74,999",65000,Female,Alberta,Poor/Fair,Yes,Yes,Never Married,Own a residence,2,52,0,72,0,66,53
R_2ZQTd2pMef3u4V5,College/Trade,English,55-64,"$75,000 to $99,999",80000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,2,92,15,81,0,74,0
R_1nZoiayL97s9pXw,College/Trade,English,55-64,"Less than $25,000",20000,Female,Ontario,Good/Very Good,Yes,Yes,Divorced,Own a residence,1,0,93,0,10,71,25
R_2TS0Iq5kpOObqQs,College/Trade,English,45-54,"$125,000 and more",195000,Male,Alberta,Excellent,Yes,No,Married,Own a residence,0,83,7,88,28,19,0
R_a63MJl724h36aGJ,College/Trade,English_and_French,45-54,"$100,000 to $ 124,999",120000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,0,100,0,19,16,98
R_1pX8QYCXNdwCgH0,High School,English,65-74,"Less than $25,000",21800,Female,Ontario,Good/Very Good,Yes,Yes,Widowed,No residence,1,30,86.5,0,0,43.5,0
R_2aza2JEmJOMa7Cd,High School,English,65-74,"Less than $25,000",21000,Female,Quebec,Don't Know,Yes,Yes,Widowed,Own a residence,1,58,73,53,0,0,0
R_2zU7RjjWMhUUjFP,College/Trade,English,65-74,"$25,000 to $49,999",25000,Female,Ontario,Good/Very Good,Yes,Yes,Widowed,Own a residence,1,0,82,60,15,12,13
R_8rc67DpwZBnQ6EF,Bachelor,Neither English nor French,35-44,"$125,000 and more",190000,Female,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,27,73,49.5,20,51.5,39
R_ewXkh0NXZiJoWwF,College/Trade,English,55-64,"$75,000 to $99,999",75000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,100,9,93,0,70,0
R_1pKk7LSNrJEfPqk,Postgrad,English,35-44,"$25,000 to $49,999",34000,Female,British Columbia,Don't Know,Yes,Yes,Never Married,Own a residence,2,55,10,62,8,71,9
R_2QWfHTowLYVvbRY,Bachelor,French,35-44,"$50,000 to $74,999",64000,Male,Quebec,Good/Very Good,Yes,Yes,Separated,Own a residence,1,40,87,67,65,25,51
R_d4khRMVhyzrZjjj,Bachelor,English,45-54,"$100,000 to $ 124,999",124000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,79.5,55.5,19.5,18.5,15.5,12.5
R_2qCrKba6BGrbUcM,College/Trade,English,75-84,"$125,000 and more",125000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,18,84.5,27.5,20,34,17
R_ba6N7rBFXZs9gt3,No degree/diploma,English,65-74,"$25,000 to $49,999",35000,Female,British Columbia,Good/Very Good,Yes,Yes,Widowed,Own a residence,1,19,52,19,0,0,59
R_1IGydVdkXqcYeaP,Bachelor,Neither English nor French,65-74,"$125,000 and more",144000,Male,Ontario,Poor/Fair,Yes,No,Married,Own a residence,4,35,51,30,19,73,61
R_Uu9mN5tKovQiq0F,Postgrad,English,55-64,"$100,000 to $ 124,999",120000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,84,39,62,19,19,27
R_3g0XqGJPigO7Xeo,College/Trade,English,65-74,"$75,000 to $99,999",85000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,50.333333333333336,77,27.333333333333332,23.333333333333332,54.666666666666664,40.333333333333336
R_2tfyIK3NsTDiNSp,College/Trade,English,65-74,"$125,000 and more",125000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,85,29.5,64,1,63,1.5
